,ClosePrice,MaxYiekd,CloseYield,ATR,OBV,Label,y_score
324,8.936014,0.021825,0.009901,0.302392625998,6677900.0,0.0,1.0
325,8.7608,0.016064,-0.019608,0.303330768548,-4152300.0,0.0,1.0
326,8.752041,0.022495,-0.001,0.304270034628,-5879500.0,0.0,1.0
327,8.787086,0.012,0.004004,0.30524263235,5408700.0,0.0,1.0
328,8.769561,0.013013,-0.001994,0.306208415012,-2702500.0,0.0,1.0
329,8.795846,0.031504,0.002997,0.307185294026,5295900.0,0.0,1.0
330,8.909735,0.035141,0.012948,0.308199483942,7164000.0,0.0,1.0
331,9.032389,0.021782,0.013766,0.309194586972,5459300.0,0.0,1.0
332,9.084951,0.011594,0.005819,0.310206108526,6357200.0,0.0,1.0
333,9.006104,0.018627,-0.008679,0.311186258742,-4271100.0,0.0,1.0
334,9.119989,0.021548,0.012645,0.312191759734,4687700.0,0.0,1.0
335,9.172557,0.018287,0.005764,0.313215336695,6814700.0,0.0,-1.0
336,9.233884,0.015399,0.006686,0.314220810425,4337200.0,0.0,1.0
337,9.119989,0.013474,-0.012334,0.315209181322,-3507000.0,0.0,1.0
338,9.242646,0.016237,0.013449,0.316248113359,4468500.0,0.0,1.0
339,9.233884,0.010476,-0.000948,0.317255677387,-3339000.0,0.0,1.0
340,9.128753,0.015385,-0.011385,0.318251436956,-1598300.0,0.0,-1.0
341,9.42662,0.033621,0.03263,0.31931998711,3944100.0,0.0,1.0
342,9.42662,0.01779,0.0,0.320361171975,0.0,0.0,1.0
343,9.566796,0.02343,0.01487,0.321415431545,4041200.0,0.0,1.0
344,9.470427,0.027829,-0.010073,0.322485437519,-6288200.0,0.0,1.0
345,9.531754,0.021375,0.006476,0.323549586537,3345300.0,0.0,1.0
346,9.42662,0.018727,-0.01103,0.3245727325,-2900700.0,0.0,1.0
347,9.610601,0.027103,0.019517,0.325644775502,5439300.0,0.0,1.0
348,9.49671,0.014856,-0.011851,0.326665877532,-4735000.0,0.0,1.0
349,9.365298,0.018727,-0.013838,0.327695064688,-5371100.0,0.0,1.0
350,9.339015,0.019755,-0.002806,0.328738304789,-3505000.0,0.0,1.0
351,9.479184,0.026415,0.015009,0.329796938034,5251700.0,0.0,1.0
352,9.61936,0.015683,0.014788,0.330863355264,3787400.0,0.0,1.0
353,9.444144,0.022305,-0.018215,0.33190039285,-3716500.0,0.0,1.0
